,object_number,url,valid_link,image_link,seen
397,PC 19780041,https://opencontext.org/subjects/b74e2e8a-abd7-4301-e3af-1e23803b82f5,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19780041sideajpg.jpg,True
398,PC 19780042,https://opencontext.org/subjects/6a3effa5-3209-4dd5-6dc6-68edd9300b8e,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19780042-2009-001jpg-24-19780042-2009-001jpg.jpg,True
399,PC 19780055,https://opencontext.org/subjects/171685ce-bd51-4f50-fbfe-5b5a140c9e8a,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19780055-2009-001jpg-24-19780055-2009-001jpg.jpg,True
400,PC 19780056,https://opencontext.org/subjects/e1ba1bb5-7783-44c5-81ad-05348fc0f440,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19780056-2009-001jpg.jpg,True
401,PC 19780070,https://opencontext.org/subjects/1a8210e4-84b6-420c-a749-ad14405d34dd,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19780070ajpg.jpg,True
402,PC 19780071,https://opencontext.org/subjects/4ea613bc-b50b-46f5-9ea2-df39e9cb2f03,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19780071ajpg-24-19780071ajpg.jpg,True
403,PC 19780072,https://opencontext.org/subjects/86303eee-49c1-49df-3abd-8afb2e9d8381,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19780072-2009-001jpg-24-19780072-2009-001jpg.jpg,True
404,PC 19780075,https://opencontext.org/subjects/3f480bec-93dd-41a3-1f44-58c8ae55fcc7,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19780075-2009-001jpg.jpg,True
405,PC 19780076,https://opencontext.org/subjects/4f0f3bc6-3622-4c64-d1c6-89b69dab462f,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19780076-2009-001jpg-24-19780076-2009-001jpg.jpg,True
406,PC 19780077,https://opencontext.org/subjects/193a6d9b-48cb-466f-8e5b-6ebd6deafd17,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19780077-2009-001jpg-24-19780077-2009-001jpg.jpg,True
407,PC 19780078,https://opencontext.org/subjects/524bd390-8939-4e1b-377a-cb1e7664b2d4,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19780078ajpg-24-19780078ajpg.jpg,True
408,PC 19780080,https://opencontext.org/subjects/ebe612eb-6416-4c4a-ab4a-9c36f20914f8,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19780080ajpg.jpg,True
409,PC 19780083,https://opencontext.org/subjects/1f7dc767-70fe-4b48-04b1-97431d222753,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19780083-2009-001jpg-24-19780083-2009-001jpg.jpg,True
410,PC 19780085,https://opencontext.org/subjects/7dcf90d7-2c57-455d-15a8-544fee2c6a45,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19780085-2009-001jpg.jpg,True
411,PC 19780086,https://opencontext.org/subjects/2d0bc910-2f8f-447b-43d8-91f226bf0405,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19780086-2009-001jpg-24-19780086-2009-001jpg.jpg,True
412,PC 19780088,https://opencontext.org/subjects/12df176d-5d4a-4ab8-d3e7-562ef7451d09,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19780088-2009-001jpg.jpg,True
413,PC 19780089,https://opencontext.org/subjects/4f80b784-b213-433a-699f-a9cf2fc60426,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19780089-2009-001jpg.jpg,True
414,PC 19780090,https://opencontext.org/subjects/78e95a3b-e6a4-47c0-5eb6-16dabb7041df,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19780090bwjpg.jpg,True
415,PC 19780094,https://opencontext.org/subjects/4bb4ae1a-2bd6-4bbb-51dd-bd5bb090a07f,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19780094-2009-001jpg-24-19780094-2009-001jpg.jpg,True
416,PC 19780095,https://opencontext.org/subjects/55c3dc7c-bff1-43ea-1af2-456840ff7a90,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19780095-2009-001jpg.jpg,True
417,PC 19780098,https://opencontext.org/subjects/442cb301-c8a9-415c-4c5e-03d3ce94321b,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19780098-2009-001jpg-24-19780098-2009-001jpg.jpg,True
418,PC 19780099,https://opencontext.org/subjects/f22164be-11bd-4f94-a9dd-cdbe862dec98,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19780099-2009-001jpg.jpg,True
419,PC 19780100,https://opencontext.org/subjects/e24572db-e5c1-483a-ba8c-817e35e71fad,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19780100bwjpg-24-19780100bwjpg.jpg,True
420,PC 19780101,https://opencontext.org/subjects/3a9aaa23-68a0-4031-4b99-f60ab89a193b,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19780101-2009-001jpg-24-19780101-2009-001jpg.jpg,True
421,PC 19780102,https://opencontext.org/subjects/dd648c56-1e1e-4640-15bb-54cf5f3f10d3,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19780102-2009-001jpg.jpg,True
422,PC 19780103,https://opencontext.org/subjects/c4b37604-a750-42a8-a1c0-d0bcf2c5af4a,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19780103-2009-001jpg.jpg,True
423,PC 19780104,https://opencontext.org/subjects/537cb959-4c40-42c4-178d-099f95448fe8,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19780104-2009-001jpg-24-19780104-2009-001jpg.jpg,True
424,PC 19780105,https://opencontext.org/subjects/9dd6b28c-82a8-4711-e92e-ae21d659e4b9,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19780105-2009-001jpg-24-19780105-2009-001jpg.jpg,True
425,PC 19780108,https://opencontext.org/subjects/5c69a7cb-8dac-4719-a877-41b9c2e22481,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017/thumbs/19780108Back.jpg,True
426,PC 19780109,https://opencontext.org/subjects/8ad7616c-3903-49e0-4b1f-a0fad639ed4b,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19780109-2009-001jpg-24-19780109-2009-001jpg.jpg,True
427,PC 19780110,https://opencontext.org/subjects/666b243c-baed-4d26-a89f-bb036d79ef72,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19780110bwjpg-24-19780110bwjpg.jpg,True
428,PC 19780111,https://opencontext.org/subjects/fbe01f36-d8c4-4083-86e4-d9759d17e191,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19780111ajpg-24-19780111ajpg.jpg,True
429,PC 19780124,https://opencontext.org/subjects/c505a365-b54d-4adb-5bd9-56ea5b5d3f12,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19780124-2009-001jpg-24-19780124-2009-001jpg.jpg,True
430,PC 19780125,https://opencontext.org/subjects/25c35ce4-deb9-4354-dbc4-4981fe89ae32,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19780125ajpg.jpg,True
431,PC 19780126,https://opencontext.org/subjects/a40731a7-a695-40fb-daa3-704090613aaf,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19780126-2009-001jpg.jpg,True
432,PC 19780127,https://opencontext.org/subjects/fc3c8162-a21b-453d-ca65-9c9611498726,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19780127-2009-001jpg-24-19780127-2009-001jpg.jpg,True
433,PC 19780128,https://opencontext.org/subjects/71385372-e484-43fb-3860-7e2efcac92e7,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19780128ajpg.jpg,True
434,PC 19780129,https://opencontext.org/subjects/e458de53-698f-47fe-e703-049ca774b646,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19780129-2009-001jpg.jpg,True
435,PC 19780130,https://opencontext.org/subjects/ad0f7067-7b8b-4faf-8d9f-fcc1046e283e,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19780130bwjpg-24-19780130bwjpg.jpg,True
436,PC 19780131,https://opencontext.org/subjects/7b08db2c-4488-4a35-3cf9-32a8c62ebc5f,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19780131-2009-001jpg.jpg,True
437,PC 19780133,https://opencontext.org/subjects/223a9072-cecc-48ae-b99b-a78ef0d81459,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19780133ajpg.jpg,True
438,PC 19780134,https://opencontext.org/subjects/cea59470-1927-45a7-dea5-0b34fd829e71,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19780134-2009-001jpg.jpg,True
439,PC 19780146,https://opencontext.org/subjects/d68d80db-3ef9-49c2-d16c-458dccc5a6b4,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19780146-2009-001jpg.jpg,True
440,PC 19780148,https://opencontext.org/subjects/28cff183-b238-4ef0-610f-1c07e3a64ae9,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19780148-2009-001jpg-24-19780148-2009-001jpg.jpg,True
441,PC 19780152,https://opencontext.org/subjects/201b7e73-bda3-49e9-d5f4-7997697e2126,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19780152-2009-001jpg-24-19780152-2009-001jpg.jpg,True
442,PC 19780153,https://opencontext.org/subjects/54c3e860-725a-406a-cb7c-cf7f42b9d077,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19780153-2009-001jpg-24-19780153-2009-001jpg.jpg,True
443,PC 19780154,https://opencontext.org/subjects/97dfce71-6197-45d4-af97-9abff5e1032e,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19780154-2009-001jpg-24-19780154-2009-001jpg.jpg,True
444,PC 19780156,https://opencontext.org/subjects/bf993414-7549-485f-d17e-f414ed33ac32,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017/thumbs/19780156Front.jpg,True
445,PC 19780170,https://opencontext.org/subjects/4d92304a-ac77-40bc-ed8e-f885d2dc96cf,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19780170ajpg-24-19780170ajpg.jpg,True
446,PC 19780178,https://opencontext.org/subjects/e9559f4c-4ab6-472e-ad5e-a745af8da733,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19780178-2009-001jpg.jpg,True
447,PC 19780179,https://opencontext.org/subjects/d6235adb-0bd2-481f-c9c2-85c9ab01a700,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19780179-2009-001jpg-24-19780179-2009-001jpg.jpg,True
448,PC 19780180,https://opencontext.org/subjects/29d58a93-b6c7-4a23-0247-fee30d0af333,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19780180bwjpg.jpg,True
449,PC 19780181,https://opencontext.org/subjects/9c4c70c3-8d25-44f3-807c-d15da6505183,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19780181-2009-001jpg-24-19780181-2009-001jpg.jpg,True
450,PC 19780182,https://opencontext.org/subjects/5fead78b-1bfe-4d4a-34e6-ccb067b89a3e,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19780182-2009-001jpg-24-19780182-2009-001jpg.jpg,True
451,PC 19780187,https://opencontext.org/subjects/8dd6890d-6769-448e-348a-739618e24600,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017/thumbs/19780187Front.jpg,True
452,PC 19780188,https://opencontext.org/subjects/a0b21b64-14eb-4653-c63e-a3c26e551b5e,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19780188-2009-001jpg-24-19780188-2009-001jpg.jpg,True
453,PC 19780190,https://opencontext.org/subjects/9b46a90d-bd26-417c-cb4b-58e5ace7af51,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19780190ajpg-24-19780190ajpg.jpg,True
454,PC 19780191,https://opencontext.org/subjects/1481762d-c0ff-4c8a-2645-4698b79327ec,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19780191-2009-001jpg.jpg,True
455,PC 19780198,https://opencontext.org/subjects/0349fffb-b76f-4cc8-5ed1-d3c990c7e75d,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19780198ajpg.jpg,True
456,PC 19780199,https://opencontext.org/subjects/eeff7462-788a-408c-3419-d15be15b16c6,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19780199-2009-001jpg-24-19780199-2009-001jpg.jpg,True
457,PC 19780217,https://opencontext.org/subjects/9fc6963e-bb16-4771-b6aa-8d4cf98e9f16,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19780217-2009-001jpg.jpg,True
458,PC 19780221,https://opencontext.org/subjects/5725849e-def3-490f-ee36-337ebb8dabf5,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19780221-2009-001jpg.jpg,True
459,PC 19780224,https://opencontext.org/subjects/1d6704c3-f172-4b77-5ab2-aff080becea9,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19780224-2009-001jpg-24-19780224-2009-001jpg.jpg,True
460,PC 19780228,https://opencontext.org/subjects/00b790f5-ca3f-4be3-bf7c-3ff1f8bd3155,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19780228-2009-001jpg-24-19780228-2009-001jpg.jpg,True
461,PC 19780229,https://opencontext.org/subjects/649103a2-57da-4138-e373-6b20844e99f4,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19780229-2009-001jpg-24-19780229-2009-001jpg.jpg,True
462,PC 19780230,https://opencontext.org/subjects/721c5588-7e11-4d6d-ba5c-c02c8afb83ec,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19780230bwjpg-24-19780230bwjpg.jpg,True
463,PC 19780231,https://opencontext.org/subjects/e1057a63-f889-45a8-ee77-f489a39ce969,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19780231-2009-001jpg.jpg,True
464,PC 19780232,https://opencontext.org/subjects/c17c84f3-8e52-4290-548b-11534e85cc95,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19780232-2009-001jpg-24-19780232-2009-001jpg.jpg,True
465,PC 19780233,https://opencontext.org/subjects/f4017701-5b8f-4702-dcab-48171dff29b0,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19780233-2009-001jpg-24-19780233-2009-001jpg.jpg,True
466,PC 19780234,https://opencontext.org/subjects/436cde87-3c44-4c7d-c660-fa4964afe514,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19780234-2009-001jpg.jpg,True
467,PC 19780235,https://opencontext.org/subjects/6bcff74a-4cc6-4855-5edc-d5734aef6c06,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19780235-2009-001jpg.jpg,True
468,PC 19780236,https://opencontext.org/subjects/b3c7f02c-86c9-4e52-1f31-6eff5d6db7f3,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19780236-2009-001jpg.jpg,True
469,PC 19780237,https://opencontext.org/subjects/5592363d-6064-417d-d2cc-c7b23edc17da,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19780237-2009-001jpg.jpg,True
470,PC 19780238,https://opencontext.org/subjects/d991d07c-c920-4608-9f0d-5a93928efbc0,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19780238-2009-001jpg.jpg,True
471,PC 19780239,https://opencontext.org/subjects/f857bf5a-3d1c-4e73-d700-c9f8029bb83d,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19780239-2009-001jpg-24-19780239-2009-001jpg.jpg,True
472,PC 19780249,https://opencontext.org/subjects/72e6ce83-063a-47f7-308b-adae06fbbf83,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19780249bwjpg-24-19780249bwjpg.jpg,True
473,PC 19780251,https://opencontext.org/subjects/bded87da-f297-4863-218c-b647d434de52,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19780251bwjpg.jpg,True
474,PC 19780254,https://opencontext.org/subjects/f27cc5d5-44c8-4e30-6ba0-b98b7c29f352,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19780254-2009-001jpg.jpg,True
475,PC 19780256,https://opencontext.org/subjects/b373b961-8b23-44b4-104b-4a3283dc0120,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19780256-2009-001jpg-24-19780256-2009-001jpg.jpg,True
476,PC 19780257,https://opencontext.org/subjects/2e7e6b6b-061d-43b2-1e41-68cd2c851333,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19780257-2009-001jpg-24-19780257-2009-001jpg.jpg,True
477,PC 19780258,https://opencontext.org/subjects/2b840894-7f72-40ca-6c21-78597d23baa3,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19780258-2009-001jpg.jpg,True
478,PC 19780260,https://opencontext.org/subjects/1dc026bd-7887-4d9f-5f5e-5be23a92c5f7,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19780260bwjpg-24-19780260bwjpg.jpg,True
479,PC 19790006,https://opencontext.org/subjects/186e141a-2964-4931-2538-ce3fd1943a4b,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017/thumbs/19790006Front.jpg,True
480,PC 19790014,https://opencontext.org/subjects/57ecbcc6-bdc7-4020-2012-42b81a74dd28,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017/thumbs/19790014Front.jpg,True
481,PC 19790015,https://opencontext.org/subjects/1de0e013-2382-4d29-5dab-eda45361fa48,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19790015-2009-001jpg-24-19790015-2009-001jpg.jpg,True
482,PC 19790025,https://opencontext.org/subjects/9092927e-648f-4f8f-c01c-0f454c7c79d5,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19790025bwjpg.jpg,True
