polygon_id,year,trench_area,trench_number,x,y,new_id,book,uri
1,2011,CB,38,-45,-99,CB38_2011_1,,
1,2011,CB,38,-43,-99,CB38_2011_1,,
1,2011,CB,38,-43,-100.3,CB38_2011_1,,
1,2011,CB,38,-45,-100.37,CB38_2011_1,,
2,2011,CB,42,-45,-107,CB42_2011_2,,
2,2011,CB,42,-50,-107,CB42_2011_2,,
2,2011,CB,42,-50,-103,CB42_2011_2,,
2,2011,CB,42,-45,-103,CB42_2011_2,,
2,2011,CB,42,-43,-103,CB42_2011_2,,
2,2011,CB,42,-43,-105,CB42_2011_2,,
2,2011,CB,42,-45,-105,CB42_2011_2,,
3,2011,CB,43,-35,-97,CB43_2011_3,,
3,2011,CB,43,-30,-97,CB43_2011_3,,
3,2011,CB,43,-30,-102,CB43_2011_3,,
3,2011,CB,43,-35,-102,CB43_2011_3,,
4,2011,CB,44,-40,-85,CB44_2011_4,,
4,2011,CB,44,-35,-85,CB44_2011_4,,
4,2011,CB,44,-35,-90,CB44_2011_4,,
4,2011,CB,44,-40,-90,CB44_2011_4,,
5,2011,CB,45,-13,-31,CB45_2011_5,,
5,2011,CB,45,-13,-29,CB45_2011_5,,
5,2011,CB,45,-11,-29,CB45_2011_5,,
5,2011,CB,45,-11,-27,CB45_2011_5,,
5,2011,CB,45,-8,-27,CB45_2011_5,,
5,2011,CB,45,-8,-29,CB45_2011_5,,
5,2011,CB,45,-8,-31,CB45_2011_5,,
5,2011,CB,45,-8,-32,CB45_2011_5,,
5,2011,CB,45,-11,-32,CB45_2011_5,,
5,2011,CB,45,-11,-31,CB45_2011_5,,
6,2011,CB,46,0,-29,CB46_2011_6,,
6,2011,CB,46,0,-31,CB46_2011_6,,
6,2011,CB,46,0,-33,CB46_2011_6,,
6,2011,CB,46,0,-35,CB46_2011_6,,
6,2011,CB,46,-1,-35,CB46_2011_6,,
6,2011,CB,46,-1,-33,CB46_2011_6,,
6,2011,CB,46,-3,-33,CB46_2011_6,,
6,2011,CB,46,-3,-31,CB46_2011_6,,
6,2011,CB,46,-1,-31,CB46_2011_6,,
6,2011,CB,46,-1,-29,CB46_2011_6,,
7,2011,CB,47,-5,-32,CB47_2011_7,,
7,2011,CB,47,-5,-33,CB47_2011_7,,
7,2011,CB,47,-5,-35,CB47_2011_7,,
7,2011,CB,47,-8,-35,CB47_2011_7,,
7,2011,CB,47,-8,-33,CB47_2011_7,,
7,2011,CB,47,-6,-33,CB47_2011_7,,
7,2011,CB,47,-6,-32,CB47_2011_7,,
8,2011,CB,48,-80,-104,CB48_2011_8,,
8,2011,CB,48,-78,-104,CB48_2011_8,,
8,2011,CB,48,-78,-105.2,CB48_2011_8,,
8,2011,CB,48,-80,-105.2,CB48_2011_8,,
9,2011,CB,49,-7,-29,CB49_2011_9,,
9,2011,CB,49,-6,-29,CB49_2011_9,,
9,2011,CB,49,-4,-29,CB49_2011_9,,
9,2011,CB,49,-4,-32,CB49_2011_9,,
9,2011,CB,49,-6,-32,CB49_2011_9,,
9,2011,CB,49,-7,-32,CB49_2011_9,,
10,2011,CB,50,-43,-96,CB50_2011_10,,
10,2011,CB,50,-39,-96,CB50_2011_10,,
10,2011,CB,50,-39,-98,CB50_2011_10,,
10,2011,CB,50,-43,-98,CB50_2011_10,,
11,2011,CB,51,-86,-96,CB51_2011_11,,
11,2011,CB,51,-86,-94,CB51_2011_11,,
11,2011,CB,51,-89,-94,CB51_2011_11,,
11,2011,CB,51,-89,-96,CB51_2011_11,,
12,2010,CA,63,8,-2,CA63_2010_12,,
12,2010,CA,63,4,-2,CA63_2010_12,,
12,2010,CA,63,4,-5,CA63_2010_12,,
12,2010,CA,63,8,-5,CA63_2010_12,,
13,2010,CA,64,0,11.6,CA64_2010_13,,
13,2010,CA,64,2,11.6,CA64_2010_13,,
13,2010,CA,64,2.3,11,CA64_2010_13,,
13,2010,CA,64,2.3,8,CA64_2010_13,,
13,2010,CA,64,-1,8,CA64_2010_13,,
13,2010,CA,64,-1,11,CA64_2010_13,,
14,2010,CA,65,5,4,CA65_2010_14,,
14,2010,CA,65,9,4,CA65_2010_14,,
14,2010,CA,65,9,1,CA65_2010_14,,
14,2010,CA,65,5,1,CA65_2010_14,,
15,2010,CA,67,-44,26,CA67_2010_15,,
15,2010,CA,67,-46,26,CA67_2010_15,,
15,2010,CA,67,-46,30,CA67_2010_15,,
15,2010,CA,67,-44,30,CA67_2010_15,,
16,2010,CA,68,-52,31,CA68_2010_16,,
16,2010,CA,68,-50,31,CA68_2010_16,,
16,2010,CA,68,-50,29,CA68_2010_16,,
16,2010,CA,68,-52,29,CA68_2010_16,,
17,2010,CA,69,-49,32,CA69_2010_17,,
17,2010,CA,69,-47,32,CA69_2010_17,,
17,2010,CA,69,-47,27,CA69_2010_17,,
17,2010,CA,69,-49,27,CA69_2010_17,,
18,2010,CB,35,-58,-108,CB35_2010_18,,
18,2010,CB,35,-58,-113,CB35_2010_18,,
18,2010,CB,35,-50,-113,CB35_2010_18,,
18,2010,CB,35,-50,-108,CB35_2010_18,,
19,2010,CB,36,-53,-11,CB36_2010_19,,
19,2010,CB,36,-49,-11,CB36_2010_19,,
19,2010,CB,36,-49,-16,CB36_2010_19,,
19,2010,CB,36,-53,-16,CB36_2010_19,,
20,2010,CB,37,-46,-16,CB37_2010_20,,
20,2010,CB,37,-46,-11,CB37_2010_20,,
20,2010,CB,37,-41,-11,CB37_2010_20,,
20,2010,CB,37,-41,-16,CB37_2010_20,,
21,2010,CB,38,-45,-99,CB38_2010_21,,
21,2010,CB,38,-43,-99,CB38_2010_21,,
21,2010,CB,38,-43,-100.3,CB38_2010_21,,
21,2010,CB,38,-45,-100.37,CB38_2010_21,,
22,2010,CB,39,-48,-108,CB39_2010_22,,
22,2010,CB,39,-48,-112,CB39_2010_22,,
22,2010,CB,39,-44,-112,CB39_2010_22,,
22,2010,CB,39,-44,-108,CB39_2010_22,,
23,2010,CB,40,-42,-108,CB40_2010_23,,
23,2010,CB,40,-42,-104,CB40_2010_23,,
23,2010,CB,40,-38,-104,CB40_2010_23,,
23,2010,CB,40,-38,-108,CB40_2010_23,,
24,2010,CB,41,-13,-90,CB41_2010_24,,
24,2010,CB,41,-13,-94,CB41_2010_24,,
24,2010,CB,41,-9,-94,CB41_2010_24,,
24,2010,CB,41,-9,-90,CB41_2010_24,,
25,2010,CA,66,-14,18,CA66_2010_25,,
25,2010,CA,66,-10,18,CA66_2010_25,,
25,2010,CA,66,-10,15,CA66_2010_25,,
25,2010,CA,66,-14,15,CA66_2010_25,,
26,2009,CA,61,0.5,1,CA61_2009_26,,
26,2009,CA,61,4,1,CA61_2009_26,,
26,2009,CA,61,4,2,CA61_2009_26,,
26,2009,CA,61,5,2,CA61_2009_26,,
26,2009,CA,61,5,4,CA61_2009_26,,
26,2009,CA,61,3,4,CA61_2009_26,,
26,2009,CA,61,3,3,CA61_2009_26,,
26,2009,CA,61,0.5,3,CA61_2009_26,,
27,2009,CA,62,-4,10,CA62_2009_27,,
27,2009,CA,62,-4,12,CA62_2009_27,,
27,2009,CA,62,-7,12,CA62_2009_27,,
27,2009,CA,62,-7,10,CA62_2009_27,,
27,2009,CA,62,-1,10,CA62_2009_27,,
27,2009,CA,62,-1,7,CA62_2009_27,,
27,2009,CA,62,-4,7,CA62_2009_27,,
28,2009,CC,7,148,-91,CC7_2009_28,,
28,2009,CC,7,152,-91,CC7_2009_28,,
28,2009,CC,7,152,-93,CC7_2009_28,,
28,2009,CC,7,155,-93,CC7_2009_28,,
28,2009,CC,7,155,-94.5,CC7_2009_28,,
28,2009,CC,7,156,-94.5,CC7_2009_28,,
28,2009,CC,7,156,-97,CC7_2009_28,,
28,2009,CC,7,155,-97,CC7_2009_28,,
28,2009,CC,7,155,-100,CC7_2009_28,,
28,2009,CC,7,152,-100,CC7_2009_28,,
28,2009,CC,7,152,-97,CC7_2009_28,,
28,2009,CC,7,148,-97,CC7_2009_28,,
28,2009,CC,7,148,-98,CC7_2009_28,,
28,2009,CC,7,146,-98,CC7_2009_28,,
28,2009,CC,7,146,-94,CC7_2009_28,,
28,2009,CC,7,148,-94,CC7_2009_28,,
29,2009,T,49,192,-49,T49_2009_29,,
29,2009,T,49,196,-49,T49_2009_29,,
29,2009,T,49,196,-52,T49_2009_29,,
29,2009,T,49,194,-52,T49_2009_29,,
29,2009,T,49,194,-51,T49_2009_29,,
29,2009,T,49,192,-51,T49_2009_29,,
30,2009,T,50,182,-54,T50_2009_30,,
30,2009,T,50,182,-59.6,T50_2009_30,,
30,2009,T,50,178,-59.6,T50_2009_30,,
30,2009,T,50,178,-58,T50_2009_30,,
30,2009,T,50,180,-58,T50_2009_30,,
30,2009,T,50,180,-54,T50_2009_30,,
31,2009,T,51,177.4,-47.65,T51_2009_31,,
31,2009,T,51,180.1,-47.65,T51_2009_31,,
31,2009,T,51,180.1,-49.25,T51_2009_31,,
31,2009,T,51,178.5,-49.3,T51_2009_31,,
31,2009,T,51,178.5,-52.2,T51_2009_31,,
31,2009,T,51,176.2,-52.2,T51_2009_31,,
31,2009,T,51,176.7,-49.3,T51_2009_31,,
31,2009,T,51,177.1,-49.25,T51_2009_31,,
32,2009,T,52,188,-51,T52_2009_32,,
32,2009,T,52,190,-51,T52_2009_32,,
32,2009,T,52,190,-54,T52_2009_32,,
32,2009,T,52,188,-54,T52_2009_32,,
33,2009,T,53,177,-53,T53_2009_33,,
33,2009,T,53,177,-55,T53_2009_33,,
33,2009,T,53,178,-55,T53_2009_33,,
33,2009,T,53,178,-57,T53_2009_33,,
33,2009,T,53,174,-57,T53_2009_33,,
33,2009,T,53,174,-55.25,T53_2009_33,,
33,2009,T,53,174.6,-55.25,T53_2009_33,,
33,2009,T,53,174.6,-53,T53_2009_33,,
34,2009,T,54,183.58,-47.825,T54_2009_34,,
34,2009,T,54,185.03,-47.825,T54_2009_34,,
34,2009,T,54,185.1,-51.485,T54_2009_34,,
34,2009,T,54,184.18,-51.55,T54_2009_34,,
34,2009,T,54,183.67,-49.03,T54_2009_34,,
34,2009,T,54,183.94,-49.13,T54_2009_34,,
35,2009,T,55,140,-39,T55_2009_35,,
35,2009,T,55,143,-39,T55_2009_35,,
35,2009,T,55,143,-37,T55_2009_35,,
35,2009,T,55,140,-37,T55_2009_35,,
36,2009,T,56,136,-38,T56_2009_36,,
36,2009,T,56,138,-38,T56_2009_36,,
36,2009,T,56,138,-41,T56_2009_36,,
36,2009,T,56,136,-41,T56_2009_36,,
37,2008,CC,7,151,-93,CC7_2008_37,,
37,2008,CC,7,154,-93,CC7_2008_37,,
37,2008,CC,7,154,-97,CC7_2008_37,,
37,2008,CC,7,151,-97,CC7_2008_37,,
38,2008,CC,9,153,-90,CC9_2008_38,,
38,2008,CC,9,156,-90,CC9_2008_38,,
38,2008,CC,9,156,-93,CC9_2008_38,,
38,2008,CC,9,153,-93,CC9_2008_38,,
39,2008,T,48,194,-52,T48_2008_39,,
39,2008,T,48,198,-52,T48_2008_39,,
39,2008,T,48,198,-54.9,T48_2008_39,,
39,2008,T,48,194,-55,T48_2008_39,,
40,2008,TSF,2,137.93,-28.22,TSF2_2008_40,,
40,2008,TSF,2,138.09,-25.5,TSF2_2008_40,,
40,2008,TSF,2,139.87,-25.5,TSF2_2008_40,,
40,2008,TSF,2,139.74,-25.95,TSF2_2008_40,,
40,2008,TSF,2,139.36,-28.425,TSF2_2008_40,,
41,2008,TSF,3,132,-32,TSF3_2008_41,,
41,2008,TSF,3,133,-32,TSF3_2008_41,,
41,2008,TSF,3,136,-32,TSF3_2008_41,,
41,2008,TSF,3,136,-34,TSF3_2008_41,,
41,2008,TSF,3,133,-34,TSF3_2008_41,,
41,2008,TSF,3,132,-34,TSF3_2008_41,,
42,2008,TSF,4,136,-30,TSF4_2008_42,,
42,2008,TSF,4,139,-30,TSF4_2008_42,,
42,2008,TSF,4,139,-37,TSF4_2008_42,,
42,2008,TSF,4,136,-37,TSF4_2008_42,,
43,2008,TSF,5,139,-32,TSF5_2008_43,,
43,2008,TSF,5,145,-32,TSF5_2008_43,,
43,2008,TSF,5,146.25,-33,TSF5_2008_43,,
43,2008,TSF,5,145.5,-34.75,TSF5_2008_43,,
43,2008,TSF,5,145,-34.625,TSF5_2008_43,,
43,2008,TSF,5,145,-36,TSF5_2008_43,,
43,2008,TSF,5,139,-36,TSF5_2008_43,,
44,2007,CA,55,-1,8,CA55_2007_44,,
44,2007,CA,55,4,8,CA55_2007_44,,
44,2007,CA,55,4,5,CA55_2007_44,,
44,2007,CA,55,5,5,CA55_2007_44,,
44,2007,CA,55,5,4,CA55_2007_44,,
44,2007,CA,55,3,4,CA55_2007_44,,
44,2007,CA,55,3,3,CA55_2007_44,,
44,2007,CA,55,0.5,3,CA55_2007_44,,
44,2007,CA,55,0.5,4,CA55_2007_44,,
44,2007,CA,55,1,4,CA55_2007_44,,
44,2007,CA,55,1,7,CA55_2007_44,,
44,2007,CA,55,-1,7,CA55_2007_44,,
45,2007,CA,56,5,13,CA56_2007_45,,
45,2007,CA,56,5,18,CA56_2007_45,,
45,2007,CA,56,1,18,CA56_2007_45,,
45,2007,CA,56,1,12,CA56_2007_45,,
45,2007,CA,56,3,12,CA56_2007_45,,
45,2007,CA,56,3,13,CA56_2007_45,,
46,2007,CA,57,6,18,CA57_2007_46,,
46,2007,CA,57,10,18,CA57_2007_46,,
46,2007,CA,57,10,14,CA57_2007_46,,
46,2007,CA,57,10,12,CA57_2007_46,,
46,2007,CA,57,8,12,CA57_2007_46,,
46,2007,CA,57,8,14,CA57_2007_46,,
46,2007,CA,57,6,14,CA57_2007_46,,
47,2007,CA,58,6,23,CA58_2007_47,,
47,2007,CA,58,10,23,CA58_2007_47,,
47,2007,CA,58,10,19,CA58_2007_47,,
47,2007,CA,58,6,19,CA58_2007_47,,
48,2007,CA,59,1,23,CA59_2007_48,,
48,2007,CA,59,1,19,CA59_2007_48,,
48,2007,CA,59,5,19,CA59_2007_48,,
48,2007,CA,59,5,23,CA59_2007_48,,
49,2007,CA,60,10,15,CA60_2007_49,,
49,2007,CA,60,12.5,15,CA60_2007_49,,
49,2007,CA,60,12.5,13,CA60_2007_49,,
49,2007,CA,60,10,13,CA60_2007_49,,
50,2007,CC,7,151,-93,CC7_2007_50,,
50,2007,CC,7,154,-93,CC7_2007_50,,
50,2007,CC,7,154,-97,CC7_2007_50,,
50,2007,CC,7,151,-97,CC7_2007_50,,
51,2007,CC,7,151,-93,CC7_2007_51,,
51,2007,CC,7,154,-93,CC7_2007_51,,
51,2007,CC,7,154,-97,CC7_2007_51,,
51,2007,CC,7,151,-97,CC7_2007_51,,
52,2007,CC,8,164,-93,CC8_2007_52,,
52,2007,CC,8,164,-94,CC8_2007_52,,
52,2007,CC,8,163,-94,CC8_2007_52,,
52,2007,CC,8,163,-96,CC8_2007_52,,
52,2007,CC,8,167,-96,CC8_2007_52,,
52,2007,CC,8,167,-93,CC8_2007_52,,
53,2007,T,45,185,-45,T45_2007_53,,
53,2007,T,45,189,-45,T45_2007_53,,
53,2007,T,45,189,-48,T45_2007_53,,
53,2007,T,45,185,-48,T45_2007_53,,
54,2007,T,46,188,-48,T46_2007_54,,
54,2007,T,46,192,-48,T46_2007_54,,
54,2007,T,46,192,-51,T46_2007_54,,
54,2007,T,46,188,-51,T46_2007_54,,
55,2007,T,47,180,-45,T47_2007_55,,
55,2007,T,47,180,-49,T47_2007_55,,
55,2007,T,47,184,-49,T47_2007_55,,
55,2007,T,47,184,-48,T47_2007_55,,
55,2007,T,47,182,-48,T47_2007_55,,
55,2007,T,47,182,-45,T47_2007_55,,
56,2005,CB,33,-89,-19,CB33_2005_56,,
56,2005,CB,33,-85,-18,CB33_2005_56,,
56,2005,CB,33,-83,-18,CB33_2005_56,,
56,2005,CB,33,-83,-20,CB33_2005_56,,
56,2005,CB,33,-84,-20,CB33_2005_56,,
56,2005,CB,33,-84,-24,CB33_2005_56,,
56,2005,CB,33,-89,-24,CB33_2005_56,,
57,2005,CB,34,-102,-37,CB34_2005_57,,
57,2005,CB,34,-97,-37,CB34_2005_57,,
57,2005,CB,34,-97,-43,CB34_2005_57,,
57,2005,CB,34,-102,-43,CB34_2005_57,,
58,2005,CD,11,240.6,-36.7,CD11_2005_58,,
58,2005,CD,11,240.4,-38.65,CD11_2005_58,,
58,2005,CD,11,244.1,-39,CD11_2005_58,,
58,2005,CD,11,244.4,-37.1,CD11_2005_58,,
59,2005,CD,11B,236.35,-40.4,CD11B_2005_59,,
59,2005,CD,11B,240.3,-40.8,CD11B_2005_59,,
59,2005,CD,11B,240.2,-42.8,CD11B_2005_59,,
59,2005,CD,11B,236.1,-42.3,CD11B_2005_59,,
60,2005,CD,11C,234,-43,CD11C_2005_60,,
60,2005,CD,11C,238,-43,CD11C_2005_60,,
60,2005,CD,11C,238,-46,CD11C_2005_60,,
60,2005,CD,11C,234,-46,CD11C_2005_60,,
61,2005,CD,12,244.9,-29.1,CD12_2005_61,,
61,2005,CD,12,244.6,-33.1,CD12_2005_61,,
61,2005,CD,12,248.6,-33.4,CD12_2005_61,,
61,2005,CD,12,248.8,-29.4,CD12_2005_61,,
62,2005,CD,12A,243.5,-23.4,CD12A_2005_62,,
62,2005,CD,12A,240.6,-23.6,CD12A_2005_62,,
62,2005,CD,12A,240.3,-26.6,CD12A_2005_62,,
62,2005,CD,12A,243.2,-26.4,CD12A_2005_62,,
63,2005,CD,12B,219.2,-11.1,CD12B_2005_63,,
63,2005,CD,12B,218.9,-13.45,CD12B_2005_63,,
63,2005,CD,12B,217.9,-13.3,CD12B_2005_63,,
63,2005,CD,12B,217.67,-15.2,CD12B_2005_63,,
63,2005,CD,12B,218.7,-15.5,CD12B_2005_63,,
63,2005,CD,12B,218.5,-16.3,CD12B_2005_63,,
63,2005,CD,12B,220.4,-16.5,CD12B_2005_63,,
63,2005,CD,12B,220.6,-15.5,CD12B_2005_63,,
63,2005,CD,12B,222.7,-15.9,CD12B_2005_63,,
63,2005,CD,12B,223.4,-10.9,CD12B_2005_63,,
63,2005,CD,12B,221.4,-10.5,CD12B_2005_63,,
63,2005,CD,12B,221.9,-11.6,CD12B_2005_63,,
64,2005,CD,12C,213,-13.5,CD12C_2005_64,,
64,2005,CD,12C,213,-15.5,CD12C_2005_64,,
64,2005,CD,12C,214,-15.5,CD12C_2005_64,,
64,2005,CD,12C,214,-13.5,CD12C_2005_64,,
65,2005,CD,12D,210,-13.5,CD12D_2005_65,,
65,2005,CD,12D,211,-13.5,CD12D_2005_65,,
65,2005,CD,12D,211,-15.5,CD12D_2005_65,,
65,2005,CD,12D,210,-15.5,CD12D_2005_65,,
66,2005,CD,12E,207,-13.5,CD12E_2005_66,,
66,2005,CD,12E,208,-13.5,CD12E_2005_66,,
66,2005,CD,12E,208,-16.5,CD12E_2005_66,,
66,2005,CD,12E,207,-16.5,CD12E_2005_66,,
67,2005,CD,12F,213,-18.5,CD12F_2005_67,,
67,2005,CD,12F,213,-20.5,CD12F_2005_67,,
67,2005,CD,12F,215,-20.5,CD12F_2005_67,,
67,2005,CD,12F,215,-18.5,CD12F_2005_67,,
68,2005,CD,13,247.2,-24.6,CD13_2005_68,,
68,2005,CD,13,248.1,-21.5,CD13_2005_68,,
68,2005,CD,13,251.3,-21.9,CD13_2005_68,,
68,2005,CD,13,251.6,-24.9,CD13_2005_68,,
69,2005,CD,13A,247.2,-24.6,CD13A_2005_69,,
69,2005,CD,13A,248.8,-24.9,CD13A_2005_69,,
69,2005,CD,13A,250.2,-27.6,CD13A_2005_69,,
69,2005,CD,13A,246.9,-27.9,CD13A_2005_69,,
70,2005,CD,14A,250.5,-42.3,CD14A_2005_70,,
70,2005,CD,14A,250.3,-44.3,CD14A_2005_70,,
70,2005,CD,14A,254.2,-44.7,CD14A_2005_70,,
70,2005,CD,14A,254.4,-42.6,CD14A_2005_70,,
71,2005,CD,14B,253.8,-50.7,CD14B_2005_71,,
71,2005,CD,14B,249.7,-50.3,CD14B_2005_71,,
71,2005,CD,14B,249.5,-52.3,CD14B_2005_71,,
71,2005,CD,14B,253.6,-52.7,CD14B_2005_71,,
72,2005,CD,14C,246,-63,CD14C_2005_72,,
72,2005,CD,14C,248,-63,CD14C_2005_72,,
72,2005,CD,14C,248,-65,CD14C_2005_72,,
72,2005,CD,14C,246,-65,CD14C_2005_72,,
73,2005,T,30G,177,-49,T30G_2005_73,,
73,2005,T,30G,177,-52,T30G_2005_73,,
73,2005,T,30G,181.6,-52.4,T30G_2005_73,,
73,2005,T,30G,181.6,-49.6,T30G_2005_73,,
74,2005,T,30F,180,-52,T30F_2005_74,,
74,2005,T,30F,182,-52,T30F_2005_74,,
74,2005,T,30F,182,-54,T30F_2005_74,,
74,2005,T,30F,180,-54,T30F_2005_74,,
75,2005,T,30D,182,-54.6,T30D_2005_75,,
75,2005,T,30D,182,-52,T30D_2005_75,,
75,2005,T,30D,185,-52,T30D_2005_75,,
75,2005,T,30D,185,-55.3,T30D_2005_75,,
76,2005,T,30H,182,-50,T30H_2005_76,,
76,2005,T,30H,185,-50,T30H_2005_76,,
76,2005,T,30H,185,-52,T30H_2005_76,,
76,2005,T,30H,182,-52,T30H_2005_76,,
77,2005,T,36,167,-52,T36_2005_77,,
77,2005,T,36,171,-52,T36_2005_77,,
77,2005,T,36,171,-56,T36_2005_77,,
77,2005,T,36,167,-56,T36_2005_77,,
78,2005,T,37,150,-52,T37_2005_78,,
78,2005,T,37,150,-55,T37_2005_78,,
78,2005,T,37,148,-55,T37_2005_78,,
78,2005,T,37,148,-58,T37_2005_78,,
78,2005,T,37,144,-58,T37_2005_78,,
78,2005,T,37,144,-54,T37_2005_78,,
78,2005,T,37,148,-54,T37_2005_78,,
78,2005,T,37,148,-52,T37_2005_78,,
79,2005,T,42A,202,-81,T42A_2005_79,,
79,2005,T,42A,205,-81,T42A_2005_79,,
79,2005,T,42A,205,-77,T42A_2005_79,,
79,2005,T,42A,203,-77,T42A_2005_79,,
79,2005,T,42A,203,-79,T42A_2005_79,,
79,2005,T,42A,202,-79,T42A_2005_79,,
80,2005,T,42B,207,-76,T42B_2005_80,,
80,2005,T,42B,209,-76,T42B_2005_80,,
80,2005,T,42B,209,-80,T42B_2005_80,,
80,2005,T,42B,206,-80,T42B_2005_80,,
80,2005,T,42B,206,-78,T42B_2005_80,,
80,2005,T,42B,207,-78,T42B_2005_80,,
81,2005,T,42C,207,-77,T42C_2005_81,,
81,2005,T,42C,208,-77,T42C_2005_81,,
81,2005,T,42C,208,-79,T42C_2005_81,,
81,2005,T,42C,207,-79,T42C_2005_81,,
82,2005,T,43A,222,-72,T43A_2005_82,,
82,2005,T,43A,222,-67,T43A_2005_82,,
82,2005,T,43A,224,-67,T43A_2005_82,,
82,2005,T,43A,224,-72,T43A_2005_82,,
83,2005,T,43B,222,-72,T43B_2005_83,,
83,2005,T,43B,222,-76,T43B_2005_83,,
83,2005,T,43B,224,-76,T43B_2005_83,,
83,2005,T,43B,224,-72,T43B_2005_83,,
84,2005,T,44,199,-89,T44_2005_84,,
84,2005,T,44,199,-92,T44_2005_84,,
84,2005,T,44,202,-91,T44_2005_84,,
84,2005,T,44,202,-88,T44_2005_84,,
85,2005,T,44A,198.5,-92,T44A_2005_85,,
85,2005,T,44A,201.5,-92,T44A_2005_85,,
85,2005,T,44A,201.5,-95,T44A_2005_85,,
85,2005,T,44A,198.5,-95,T44A_2005_85,,
86,2005,T,44C,198.5,-95.5,T44C_2005_86,,
86,2005,T,44C,198.5,-98.5,T44C_2005_86,,
86,2005,T,44C,201.5,-98.5,T44C_2005_86,,
86,2005,T,44C,201.5,-95.5,T44C_2005_86,,
87,2005,T,44D,202,-95.5,T44D_2005_87,,
87,2005,T,44D,205,-95.5,T44D_2005_87,,
87,2005,T,44D,205,-98.5,T44D_2005_87,,
87,2005,T,44D,202,-98.5,T44D_2005_87,,
88,2004,T,30A,177,-45,T30A_2004_88,,
88,2004,T,30A,177,-49,T30A_2004_88,,
88,2004,T,30A,180,-49,T30A_2004_88,,
88,2004,T,30A,180,-45,T30A_2004_88,,
89,2004,T,30B,182,-46,T30B_2004_89,,
89,2004,T,30B,182,-49,T30B_2004_89,,
89,2004,T,30B,185,-49,T30B_2004_89,,
89,2004,T,30B,185,-46,T30B_2004_89,,
90,2004,T,30C,177,-52,T30C_2004_90,,
90,2004,T,30C,180,-52,T30C_2004_90,,
90,2004,T,30C,180,-55,T30C_2004_90,,
90,2004,T,30C,177,-55,T30C_2004_90,,
91,2004,T,30D,182,-52,T30D_2004_91,,
91,2004,T,30D,182,-54.6,T30D_2004_91,,
91,2004,T,30D,185,-55.3,T30D_2004_91,,
91,2004,T,30D,185,-52,T30D_2004_91,,
92,2004,T,30E,178,-57,T30E_2004_92,,
92,2004,T,30E,178,-60,T30E_2004_92,,
92,2004,T,30E,176,-60,T30E_2004_92,,
92,2004,T,30E,176,-57,T30E_2004_92,,
93,2004,T,37A,144,-58,T37A_2004_93,,
93,2004,T,37A,148,-58,T37A_2004_93,,
93,2004,T,37A,148,-60,T37A_2004_93,,
93,2004,T,37A,144,-60,T37A_2004_93,,
93,2004,T,37A,144,-59,T37A_2004_93,,
93,2004,T,37A,143,-59,T37A_2004_93,,
93,2004,T,37A,143,-61,T37A_2004_93,,
93,2004,T,37A,145,-61,T37A_2004_93,,
93,2004,T,37A,145,-60,T37A_2004_93,,
94,2004,T,37B,144,-55,T37B_2004_94,,
94,2004,T,37B,144,-57,T37B_2004_94,,
94,2004,T,37B,148,-57,T37B_2004_94,,
94,2004,T,37B,148,-55,T37B_2004_94,,
95,2004,T,37C,148,-52,T37C_2004_95,,
95,2004,T,37C,144,-52,T37C_2004_95,,
95,2004,T,37C,144,-54,T37C_2004_95,,
95,2004,T,37C,148,-54,T37C_2004_95,,
96,2004,T,40A,202,-86,T40A_2004_96,,
96,2004,T,40A,204,-86,T40A_2004_96,,
96,2004,T,40A,204,-89,T40A_2004_96,,
96,2004,T,40A,202,-89,T40A_2004_96,,
97,2004,T,40B,202,-87,T40B_2004_97,,
97,2004,T,40B,204,-87,T40B_2004_97,,
97,2004,T,40B,204,-91,T40B_2004_97,,
97,2004,T,40B,202,-91,T40B_2004_97,,
98,2004,T,41A,222,-54,T41A_2004_98,,
98,2004,T,41A,224,-54,T41A_2004_98,,
98,2004,T,41A,224,-55,T41A_2004_98,,
98,2004,T,41A,226,-55,T41A_2004_98,,
98,2004,T,41A,226,-57,T41A_2004_98,,
98,2004,T,41A,223,-57,T41A_2004_98,,
98,2004,T,41A,223,-56,T41A_2004_98,,
98,2004,T,41A,222,-56,T41A_2004_98,,
99,2004,T,41B,228,-52,T41B_2004_99,,
99,2004,T,41B,230,-52,T41B_2004_99,,
99,2004,T,41B,230,-55,T41B_2004_99,,
99,2004,T,41B,228,-55,T41B_2004_99,,
100,2003,CA,54,19,0,CA54_2003_100,,
100,2003,CA,54,19,-3,CA54_2003_100,,
100,2003,CA,54,22,-3,CA54_2003_100,,
100,2003,CA,54,22,0,CA54_2003_100,,
101,2003,T,28_North,192,-80,T28_North_2003_101,,
101,2003,T,28_North,193.4,-80.47,T28_North_2003_101,,
101,2003,T,28_North,193.36,-84.16,T28_North_2003_101,,
101,2003,T,28_North,195.27,-84.13,T28_North_2003_101,,
101,2003,T,28_North,195.34,-85.34,T28_North_2003_101,,
101,2003,T,28_North,192,-85.25,T28_North_2003_101,,
102,2003,T,30,182,-52,T30_2003_102,,
102,2003,T,30,182,-49,T30_2003_102,,
102,2003,T,30,178,-49,T30_2003_102,,
102,2003,T,30,178,-52,T30_2003_102,,
103,2003,T,31,180,-58,T31_2003_103,,
103,2003,T,31,180,-55,T31_2003_103,,
103,2003,T,31,178,-55,T31_2003_103,,
103,2003,T,31,178,-58,T31_2003_103,,
